employee_id,employee_super_region,year_nbr,month_nbr,active_days,interactions_count,pitches_count,wins_count,,,,
30996,APAC,2020,11,11,82,186,15,,,,
30996,APAC,2020,12,7,49,149,11,,,,
31415,\N,2020,5,6,14,\N,\N,,,,
31415,\N,2020,6,9,66,118,30,,,,
31415,\N,2020,7,16,105,235,25,,,,
31415,\N,2020,8,6,37,62,12,,,,
31415,\N,2020,9,14,82,134,32,,,,
31717,APAC,2020,8,1,1,1,1,,,,
31859,LATAM,2020,9,1,1,3,1,,,,
31859,LATAM,2020,11,1,1,5,2,,,,
31859,LATAM,2020,12,1,1,4,1,,,,
31872,LATAM,2020,6,1,1,1,1,,,,
31872,LATAM,2020,7,1,1,1,1,,,,
31965,AMER,2020,8,1,1,1,0,,,,
31965,AMER,2020,11,1,1,2,2,,,,
31978,AMER,2020,5,2,7,\N,\N,,,,
31978,AMER,2020,6,16,142,337,67,,,,
31978,AMER,2020,7,15,166,417,136,,,,
31978,AMER,2020,8,15,141,221,78,,,,
31978,AMER,2020,9,22,176,241,115,,,,
31978,AMER,2020,10,21,155,272,71,,,,
31978,AMER,2020,11,16,121,266,83,,,,
31978,AMER,2020,12,10,82,173,24,,,,
32277,APAC,2020,5,6,7,\N,\N,,,,
32277,APAC,2020,6,13,149,257,39,,,,
32277,APAC,2020,7,18,278,388,52,,,,
32277,APAC,2020,8,16,220,277,86,,,,
32277,APAC,2020,9,20,218,348,72,,,,
32277,APAC,2020,10,14,153,225,55,,,,
32277,APAC,2020,11,21,237,338,61,,,,
32277,APAC,2020,12,12,153,204,36,,,,
32331,LATAM,2020,9,1,2,6,0,,,,
32568,APAC,2020,10,3,10,8,2,,,,
32568,APAC,2020,11,15,60,76,15,,,,
32568,APAC,2020,12,7,32,15,3,,,,
32668,\N,2020,6,5,7,7,0,,,,
32668,\N,2020,7,5,9,9,0,,,,
32669,\N,2020,5,1,1,\N,\N,,,,
32669,\N,2020,6,15,124,240,64,,,,
32669,\N,2020,7,12,128,208,48,,,,
32669,\N,2020,8,8,86,181,27,,,,
32669,\N,2020,9,18,161,346,73,,,,
32669,\N,2020,10,16,121,270,33,,,,
32669,\N,2020,11,11,78,142,24,,,,
32765,\N,2020,5,2,2,\N,\N,,,,
32765,\N,2020,6,10,89,237,25,,,,
32765,\N,2020,7,13,108,209,48,,,,
32765,\N,2020,8,15,91,284,71,,,,
32765,\N,2020,9,15,88,184,50,,,,
32765,\N,2020,10,13,83,192,57,,,,
32765,\N,2020,11,14,99,243,53,,,,
32765,\N,2020,12,7,50,113,18,,,,
32787,LATAM,2020,7,1,1,3,0,,,,
32854,APAC,2020,5,1,1,\N,\N,,,,
32854,APAC,2020,6,15,131,302,102,,,,
32854,APAC,2020,7,14,95,227,55,,,,
32854,APAC,2020,8,8,38,129,34,,,,
32854,APAC,2020,9,18,96,291,89,,,,
32854,APAC,2020,10,14,90,273,66,,,,
32854,APAC,2020,11,16,85,255,64,,,,
32854,APAC,2020,12,13,75,249,85,,,,
33229,APAC,2020,5,2,2,\N,\N,,,,
33229,APAC,2020,6,13,144,137,31,,,,
33229,APAC,2020,7,7,62,60,6,,,,
33229,APAC,2020,8,12,108,186,37,,,,
33229,APAC,2020,9,19,131,303,46,,,,
33229,APAC,2020,10,12,53,141,14,,,,
33229,APAC,2020,11,14,64,167,13,,,,
33229,APAC,2020,12,7,37,127,6,,,,
33669,APAC,2020,5,5,9,\N,\N,,,,
33669,APAC,2020,6,14,65,299,33,,,,
33669,APAC,2020,7,12,63,169,42,,,,
33669,APAC,2020,8,5,31,94,20,,,,
33669,APAC,2020,9,17,108,347,43,,,,
33669,APAC,2020,10,11,55,161,21,,,,
33669,APAC,2020,11,17,94,253,21,,,,
33669,APAC,2020,12,11,62,126,17,,,,
34011,APAC,2020,6,1,1,3,1,,,,
34011,APAC,2020,7,8,42,42,10,,,,
34011,APAC,2020,8,7,40,119,31,,,,
34011,APAC,2020,9,14,97,313,92,,,,
34011,APAC,2020,10,13,82,271,84,,,,
34011,APAC,2020,11,10,67,198,42,,,,
34011,APAC,2020,12,9,73,249,65,,,,
34046,EMEA,2020,6,17,118,294,78,,,,
34046,EMEA,2020,7,17,117,351,98,,,,
34046,EMEA,2020,8,14,98,286,87,,,,
34046,EMEA,2020,9,21,154,269,91,,,,
34046,EMEA,2020,10,17,124,220,57,,,,
34046,EMEA,2020,11,16,116,213,52,,,,
34046,EMEA,2020,12,6,52,86,27,,,,
34129,LATAM,2020,5,2,2,\N,\N,,,,
34129,LATAM,2020,6,10,61,105,20,,,,
34129,LATAM,2020,7,14,99,186,55,,,,
34129,LATAM,2020,8,12,70,149,48,,,,
34359,APAC,2020,5,9,31,\N,\N,,,,
34359,APAC,2020,6,17,176,515,90,,,,
34359,APAC,2020,7,13,119,247,55,,,,
34359,APAC,2020,8,13,115,299,46,,,,
34359,APAC,2020,9,22,192,358,81,,,,
34359,APAC,2020,10,19,161,421,83,,,,
34359,APAC,2020,11,18,174,447,91,,,,
34359,APAC,2020,12,10,69,201,38,,,,
34377,LATAM,2020,5,1,2,\N,\N,,,,
34377,LATAM,2020,6,16,124,134,34,,,,
34377,LATAM,2020,7,16,147,139,29,,,,
34377,LATAM,2020,8,16,130,188,36,,,,
34377,LATAM,2020,9,16,108,180,60,,,,
34377,LATAM,2020,10,22,151,331,75,,,,
34377,LATAM,2020,11,15,114,196,46,,,,
34377,LATAM,2020,12,13,109,179,46,,,,
34555,APAC,2020,5,3,5,\N,\N,,,,
34555,APAC,2020,6,16,261,335,99,,,,
34555,APAC,2020,7,16,184,290,106,,,,
34555,APAC,2020,8,7,128,203,53,,,,
34555,APAC,2020,9,20,333,631,147,,,,
34555,APAC,2020,10,17,240,346,82,,,,
34555,APAC,2020,11,19,255,434,147,,,,
34555,APAC,2020,12,5,74,119,39,,,,
34636,APAC,2020,5,1,2,\N,\N,,,,
34636,APAC,2020,6,15,126,216,79,,,,
34636,APAC,2020,7,15,119,188,44,,,,
34636,APAC,2020,8,3,22,41,8,,,,
34636,APAC,2020,9,15,109,254,36,,,,
34636,APAC,2020,10,14,84,184,17,,,,
34636,APAC,2020,11,13,82,183,30,,,,
34636,APAC,2020,12,7,35,69,8,,,,
34644,LATAM,2020,5,3,4,\N,\N,,,,
34644,LATAM,2020,6,17,150,222,53,,,,
34644,LATAM,2020,7,17,154,381,93,,,,
34644,LATAM,2020,8,18,146,407,172,,,,
34644,LATAM,2020,9,12,109,237,82,,,,
34644,LATAM,2020,10,15,130,330,90,,,,
34644,LATAM,2020,11,14,128,289,116,,,,
34644,LATAM,2020,12,13,107,260,57,,,,
34775,APAC,2020,5,1,1,\N,\N,,,,
34775,APAC,2020,6,17,332,554,262,,,,
34775,APAC,2020,7,14,198,448,155,,,,
34775,APAC,2020,8,11,132,334,122,,,,
34775,APAC,2020,9,20,259,579,155,,,,
34775,APAC,2020,10,15,173,411,100,,,,
34775,APAC,2020,11,18,183,386,136,,,,
34775,APAC,2020,12,14,124,262,77,,,,
34904,AMER,2020,5,6,8,\N,\N,,,,
34904,AMER,2020,6,17,172,279,121,,,,
34904,AMER,2020,7,18,169,403,80,,,,
34904,AMER,2020,8,13,123,380,73,,,,
34904,AMER,2020,9,19,188,414,90,,,,
34904,AMER,2020,10,18,149,385,79,,,,
34904,AMER,2020,11,18,137,342,112,,,,
34904,AMER,2020,12,12,81,229,49,,,,
34946,APAC,2020,5,4,17,\N,\N,,,,
34946,APAC,2020,6,19,631,815,211,,,,
34946,APAC,2020,7,23,390,924,134,,,,
34946,APAC,2020,8,19,240,429,100,,,,
34946,APAC,2020,9,21,296,545,105,,,,
34946,APAC,2020,10,19,191,420,66,,,,
34946,APAC,2020,11,17,200,461,88,,,,
34946,APAC,2020,12,13,100,266,34,,,,
34981,LATAM,2020,5,1,1,\N,\N,,,,
34981,LATAM,2020,6,16,133,272,45,,,,
34981,LATAM,2020,7,15,122,229,31,,,,
34981,LATAM,2020,8,16,111,185,29,,,,
34981,LATAM,2020,9,19,135,168,35,,,,
34981,LATAM,2020,10,14,77,150,35,,,,
34981,LATAM,2020,11,14,89,196,42,,,,
34981,LATAM,2020,12,9,45,78,29,,,,
34985,APAC,2020,5,7,19,\N,\N,,,,
34985,APAC,2020,6,11,64,182,43,,,,
34985,APAC,2020,7,3,14,32,5,,,,
34985,APAC,2020,9,13,86,204,34,,,,
34985,APAC,2020,10,17,127,346,58,,,,
34985,APAC,2020,11,15,119,216,48,,,,
34985,APAC,2020,12,11,82,184,35,,,,
35008,APAC,2020,5,3,6,\N,\N,,,,
35008,APAC,2020,6,15,155,468,95,,,,
35008,APAC,2020,7,7,77,293,35,,,,
35008,APAC,2020,8,11,111,470,90,,,,
35008,APAC,2020,9,18,192,712,106,,,,
35008,APAC,2020,10,20,207,848,156,,,,
35008,APAC,2020,11,18,175,600,76,,,,
35008,APAC,2020,12,13,133,504,57,,,,
35137,APAC,2020,5,3,4,\N,\N,,,,
35137,APAC,2020,6,15,192,229,69,,,,
35137,APAC,2020,7,12,117,242,81,,,,
35137,APAC,2020,8,7,64,185,63,,,,
35137,APAC,2020,9,15,148,389,67,,,,
35137,APAC,2020,10,18,176,432,71,,,,
35137,APAC,2020,11,17,138,340,48,,,,
35137,APAC,2020,12,8,68,189,35,,,,
35189,\N,2020,5,3,5,\N,\N,,,,
35189,\N,2020,6,14,130,211,57,,,,
35189,\N,2020,7,15,127,145,40,,,,
35189,\N,2020,8,11,112,117,39,,,,
35189,\N,2020,9,16,143,199,54,,,,
35189,\N,2020,10,11,74,110,28,,,,
35189,\N,2020,11,12,95,144,23,,,,
35189,\N,2020,12,7,51,78,9,,,,
35282,LATAM,2020,6,15,132,349,68,,,,
35282,LATAM,2020,7,17,112,352,97,,,,
35282,LATAM,2020,8,16,101,315,95,,,,
35282,LATAM,2020,9,18,122,369,63,,,,
35282,LATAM,2020,10,11,74,242,59,,,,
35282,LATAM,2020,11,15,103,388,85,,,,
35282,LATAM,2020,12,16,105,386,61,,,,
35313,APAC,2020,5,3,6,\N,\N,,,,
35313,APAC,2020,6,11,80,99,22,,,,
35313,APAC,2020,7,11,56,129,20,,,,
35313,APAC,2020,8,6,42,111,30,,,,
35313,APAC,2020,9,14,58,175,28,,,,
35313,APAC,2020,10,15,83,219,19,,,,
35313,APAC,2020,11,10,70,135,18,,,,
35313,APAC,2020,12,8,30,49,6,,,,
35391,APAC,2020,11,11,58,143,25,,,,
35391,APAC,2020,12,10,43,90,20,,,,
35715,AMER,2020,5,7,11,\N,\N,,,,
35715,AMER,2020,6,15,163,229,85,,,,
35715,AMER,2020,7,15,136,320,93,,,,
35715,AMER,2020,8,16,152,441,62,,,,
35715,AMER,2020,9,12,97,204,60,,,,
35715,AMER,2020,10,16,121,329,67,,,,
35715,AMER,2020,11,17,145,339,112,,,,
35715,AMER,2020,12,13,108,270,44,,,,
37136,AMER,2020,5,1,1,\N,\N,,,,
37136,AMER,2020,6,16,303,900,124,,,,
37136,AMER,2020,7,17,172,308,108,,,,
37136,AMER,2020,8,14,162,615,92,,,,
37136,AMER,2020,9,21,283,543,102,,,,
37136,AMER,2020,10,21,198,745,181,,,,
37136,AMER,2020,11,20,198,600,99,,,,
37136,AMER,2020,12,17,148,503,84,,,,
37137,AMER,2020,5,5,8,\N,\N,,,,
37137,AMER,2020,6,18,200,462,108,,,,
37137,AMER,2020,7,13,113,332,129,,,,
37137,AMER,2020,8,14,141,530,131,,,,
37137,AMER,2020,9,17,268,466,147,,,,
37137,AMER,2020,10,14,132,344,85,,,,
37137,AMER,2020,11,20,217,681,145,,,,
37137,AMER,2020,12,11,104,308,73,,,,
37594,\N,2020,6,16,70,70,12,,,,
37594,\N,2020,7,16,55,55,7,,,,
37594,\N,2020,8,2,8,8,7,,,,
37594,\N,2020,10,9,36,36,23,,,,
37886,EMEA,2020,6,2,3,11,5,,,,
38448,APAC,2020,5,7,8,\N,\N,,,,
38448,APAC,2020,6,16,234,292,66,,,,
38448,APAC,2020,7,15,193,326,116,,,,
38448,APAC,2020,8,9,51,118,38,,,,
38448,APAC,2020,9,22,188,440,122,,,,
38448,APAC,2020,10,20,225,635,228,,,,
38448,APAC,2020,11,17,197,407,69,,,,
38448,APAC,2020,12,15,163,426,83,,,,
38594,APAC,2020,5,7,12,\N,\N,,,,
38594,APAC,2020,6,16,183,269,58,,,,
38594,APAC,2020,8,14,132,292,75,,,,
38594,APAC,2020,9,19,226,542,141,,,,
38594,APAC,2020,10,17,195,305,78,,,,
38594,APAC,2020,11,15,145,240,77,,,,
38594,APAC,2020,12,11,92,176,40,,,,
38908,LATAM,2020,5,5,9,\N,\N,,,,
38908,LATAM,2020,6,18,120,227,68,,,,
38908,LATAM,2020,7,16,109,228,36,,,,
38908,LATAM,2020,8,16,108,229,46,,,,
38908,LATAM,2020,9,19,113,309,62,,,,
38908,LATAM,2020,10,20,137,357,70,,,,
38908,LATAM,2020,11,15,112,247,65,,,,
38908,LATAM,2020,12,12,74,214,63,,,,
38908,LATAM,2021,1,1,2,4,0,,,,
38972,\N,2020,6,16,166,437,116,,,,
38972,\N,2020,7,17,151,332,106,,,,
38972,\N,2020,8,16,149,386,88,,,,
38972,\N,2020,9,14,142,454,83,,,,
38972,\N,2020,10,18,150,515,131,,,,
38972,\N,2020,11,15,116,351,107,,,,
38972,\N,2020,12,10,89,361,67,,,,
38988,APAC,2020,10,15,121,279,145,,,,
38988,APAC,2020,11,13,134,172,40,,,,
38988,APAC,2020,12,4,50,85,17,,,,
39072,\N,2020,6,1,2,3,2,,,,
39072,\N,2020,7,13,79,154,43,,,,
39072,\N,2020,8,11,65,196,57,,,,
39072,\N,2020,9,10,45,147,30,,,,
39306,LATAM,2020,8,1,2,2,1,,,,
39488,LATAM,2020,5,2,2,\N,\N,,,,
39488,LATAM,2020,6,15,169,306,59,,,,
39488,LATAM,2020,7,15,130,384,47,,,,
39488,LATAM,2020,8,14,145,380,53,,,,
39488,LATAM,2020,9,13,114,379,51,,,,
39488,LATAM,2020,10,17,131,361,53,,,,
39488,LATAM,2020,11,17,140,435,62,,,,
39488,LATAM,2020,12,12,95,286,44,,,,
39673,APAC,2020,5,9,16,\N,\N,,,,
39673,APAC,2020,6,14,171,468,226,,,,
39673,APAC,2020,7,15,185,565,252,,,,
39673,APAC,2020,8,10,127,392,200,,,,
39673,APAC,2020,9,20,245,697,297,,,,
39673,APAC,2020,10,20,231,591,187,,,,
39673,APAC,2020,11,18,208,564,209,,,,
39673,APAC,2020,12,14,167,412,145,,,,
39691,LATAM,2020,6,15,76,179,32,,,,
39691,LATAM,2020,7,14,77,228,31,,,,
39691,LATAM,2020,8,18,107,244,57,,,,
39691,LATAM,2020,9,16,96,248,68,,,,
39691,LATAM,2020,10,18,107,316,83,,,,
39691,LATAM,2020,11,16,94,280,73,,,,
39691,LATAM,2020,12,10,64,213,46,,,,
39691,LATAM,2021,1,3,3,9,2,,,,
39769,LATAM,2020,5,3,5,\N,\N,,,,
39769,LATAM,2020,6,17,246,378,150,,,,
39769,LATAM,2020,7,13,165,266,87,,,,
39769,LATAM,2020,8,16,191,524,206,,,,
39769,LATAM,2020,9,18,189,560,191,,,,
39769,LATAM,2020,10,20,127,342,84,,,,
39769,LATAM,2020,11,3,17,38,13,,,,
39797,\N,2020,5,4,4,\N,\N,,,,
39797,\N,2020,6,17,313,802,201,,,,
39797,\N,2020,7,12,214,551,155,,,,
39797,\N,2020,8,9,143,362,152,,,,
39797,\N,2020,9,20,323,649,207,,,,
39797,\N,2020,10,16,241,463,75,,,,
39797,\N,2020,11,8,96,160,43,,,,
39957,APAC,2020,9,1,1,2,1,,,,
39957,APAC,2020,12,1,1,2,1,,,,
40003,APAC,2020,5,5,18,\N,\N,,,,
40003,APAC,2020,6,16,162,257,56,,,,
40003,APAC,2020,7,13,130,255,82,,,,
40003,APAC,2020,8,7,67,164,63,,,,
40003,APAC,2020,9,19,177,396,125,,,,
40003,APAC,2020,10,19,177,390,121,,,,
40003,APAC,2020,11,20,181,295,65,,,,
40003,APAC,2020,12,14,101,175,59,,,,
40061,EMEA,2020,5,4,4,\N,\N,,,,
40061,EMEA,2020,6,15,74,153,18,,,,
40061,EMEA,2020,7,13,41,69,18,,,,
40061,EMEA,2020,8,17,60,125,40,,,,
40061,EMEA,2020,9,16,109,220,54,,,,
40061,EMEA,2020,10,20,99,307,52,,,,
40061,EMEA,2020,11,19,114,281,53,,,,
40061,EMEA,2020,12,9,59,158,26,,,,
40061,EMEA,2021,1,1,1,6,0,,,,
40062,EMEA,2020,5,4,4,\N,\N,,,,
40062,EMEA,2020,6,16,101,249,83,,,,
40062,EMEA,2020,7,14,63,182,76,,,,
40062,EMEA,2020,8,16,71,250,68,,,,
40062,EMEA,2020,9,19,100,233,81,,,,
40062,EMEA,2020,10,12,59,194,55,,,,
40062,EMEA,2020,11,2,6,20,2,,,,
40062,EMEA,2020,12,16,108,372,58,,,,
40166,LATAM,2020,5,3,3,\N,\N,,,,
40166,LATAM,2020,6,17,163,371,79,,,,
40166,LATAM,2020,7,15,129,379,92,,,,
40166,LATAM,2020,8,13,102,440,87,,,,
40166,LATAM,2020,9,17,136,456,121,,,,
40166,LATAM,2020,10,14,105,361,96,,,,
40166,LATAM,2020,11,16,136,393,95,,,,
40166,LATAM,2020,12,10,81,241,55,,,,
42198,EMEA,2020,6,1,1,1,1,,,,
42505,APAC,2020,6,16,91,163,43,,,,
42505,APAC,2020,7,6,37,63,18,,,,
42505,APAC,2020,8,13,81,197,79,,,,
42505,APAC,2020,9,15,71,175,69,,,,
42505,APAC,2020,10,12,58,138,40,,,,
42505,APAC,2020,11,12,64,158,42,,,,
42505,APAC,2020,12,2,12,31,12,,,,
42587,APAC,2020,5,8,16,\N,\N,,,,
42587,APAC,2020,6,16,225,375,124,,,,
42587,APAC,2020,7,13,187,389,92,,,,
42587,APAC,2020,8,13,174,749,114,,,,
42587,APAC,2020,9,17,194,532,75,,,,
42587,APAC,2020,10,13,146,519,88,,,,
42587,APAC,2020,11,19,201,663,119,,,,
42587,APAC,2020,12,10,151,464,82,,,,
42895,LATAM,2020,6,1,1,0,0,,,,
42895,LATAM,2020,7,2,2,4,2,,,,
42931,AMER,2020,10,22,173,602,110,,,,
42931,AMER,2020,11,18,169,475,80,,,,
42931,AMER,2020,12,12,94,226,45,,,,
42931,AMER,2021,1,1,1,1,0,,,,
42970,EMEA,2020,5,1,1,\N,\N,,,,
42970,EMEA,2020,6,13,79,142,89,,,,
42970,EMEA,2020,7,8,54,109,38,,,,
42970,EMEA,2020,8,13,78,128,66,,,,
42970,EMEA,2020,9,16,101,153,64,,,,
42970,EMEA,2020,10,11,66,109,42,,,,
42970,EMEA,2020,11,9,48,87,24,,,,
42970,EMEA,2020,12,8,53,124,42,,,,
43248,AMER,2020,6,17,191,387,82,,,,
43248,AMER,2020,7,3,29,82,5,,,,
43248,AMER,2020,8,1,1,4,0,,,,
43374,LATAM,2020,5,5,7,\N,\N,,,,
43374,LATAM,2020,6,4,27,88,11,,,,
43383,LATAM,2020,5,1,1,\N,\N,,,,
43383,LATAM,2020,6,17,178,427,148,,,,
43383,LATAM,2020,7,14,166,506,192,,,,
43383,LATAM,2020,8,15,168,545,222,,,,
43383,LATAM,2020,9,20,218,607,204,,,,
43383,LATAM,2020,10,19,188,578,189,,,,
43383,LATAM,2020,11,16,152,470,214,,,,
43383,LATAM,2020,12,11,99,281,108,,,,
43397,LATAM,2020,5,5,7,\N,\N,,,,
43397,LATAM,2020,6,16,159,333,83,,,,
43397,LATAM,2020,7,14,116,348,89,,,,
43397,LATAM,2020,8,16,125,498,107,,,,
43397,LATAM,2020,9,19,140,609,95,,,,
43397,LATAM,2020,10,17,119,498,101,,,,
43397,LATAM,2020,11,17,131,540,91,,,,
43397,LATAM,2020,12,10,78,362,78,,,,
43410,\N,2020,7,13,61,155,36,,,,
43410,\N,2020,8,8,59,120,32,,,,
43410,\N,2020,9,10,45,98,23,,,,
43442,EMEA,2020,5,6,10,\N,\N,,,,
43442,EMEA,2020,6,14,81,199,56,,,,
43442,EMEA,2020,7,16,92,274,99,,,,
43442,EMEA,2020,8,15,93,274,90,,,,
43442,EMEA,2020,9,17,98,266,85,,,,
43442,EMEA,2020,10,13,78,220,81,,,,
43442,EMEA,2020,11,16,96,281,91,,,,
43442,EMEA,2020,12,15,88,243,43,,,,
43564,AMER,2020,5,2,2,\N,\N,,,,
43564,AMER,2020,6,18,224,530,174,,,,
43564,AMER,2020,7,18,97,288,114,,,,
43564,AMER,2020,8,16,90,230,68,,,,
43564,AMER,2020,9,21,154,361,73,,,,
43564,AMER,2020,10,19,141,358,62,,,,
43564,AMER,2020,11,16,123,364,103,,,,
43564,AMER,2020,12,14,113,378,99,,,,
43590,APAC,2020,6,1,5,5,4,,,,
43590,APAC,2020,8,1,1,2,0,,,,
43590,APAC,2020,9,1,1,2,0,,,,
43590,APAC,2020,11,1,2,4,1,,,,
43590,APAC,2020,12,1,1,3,0,,,,
43622,APAC,2020,5,3,4,\N,\N,,,,
43622,APAC,2020,6,17,182,266,85,,,,
43622,APAC,2020,7,11,107,175,57,,,,
43622,APAC,2020,8,12,104,242,62,,,,
43622,APAC,2020,9,19,151,421,104,,,,
43622,APAC,2020,10,17,138,399,57,,,,
43622,APAC,2020,11,19,149,407,88,,,,
43622,APAC,2020,12,16,129,368,58,,,,
43713,LATAM,2020,5,5,13,\N,\N,,,,
43713,LATAM,2020,6,16,134,512,74,,,,
43713,LATAM,2020,7,16,97,357,82,,,,
43713,LATAM,2020,8,15,87,286,70,,,,
43713,LATAM,2020,9,15,84,297,62,,,,
43713,LATAM,2020,10,19,109,418,99,,,,
43713,LATAM,2020,11,10,62,244,68,,,,
43713,LATAM,2020,12,11,66,291,64,,,,
43744,LATAM,2020,5,4,4,\N,\N,,,,
43744,LATAM,2020,6,16,127,226,47,,,,
43744,LATAM,2020,7,8,45,107,24,,,,
43744,LATAM,2020,8,14,89,243,47,,,,
43744,LATAM,2020,9,17,99,324,82,,,,
43744,LATAM,2020,10,17,83,350,66,,,,
43744,LATAM,2020,11,15,77,339,90,,,,
43744,LATAM,2020,12,9,50,191,43,,,,
43823,APAC,2020,5,2,2,\N,\N,,,,
43823,APAC,2020,6,15,218,629,149,,,,
43823,APAC,2020,7,19,280,817,241,,,,
43823,APAC,2020,8,7,88,259,71,,,,
43823,APAC,2020,9,21,309,787,283,,,,
43823,APAC,2020,10,21,278,748,166,,,,
43823,APAC,2020,11,19,231,604,146,,,,
43823,APAC,2020,12,12,140,342,119,,,,
43971,APAC,2020,8,6,26,62,24,,,,
43971,APAC,2020,9,16,69,192,51,,,,
43971,APAC,2020,10,16,86,186,35,,,,
43971,APAC,2020,11,12,96,174,42,,,,
43971,APAC,2020,12,8,48,99,15,,,,
43986,APAC,2020,5,5,9,\N,\N,,,,
43986,APAC,2020,6,13,183,307,132,,,,
43986,APAC,2020,7,12,134,312,92,,,,
43986,APAC,2020,8,15,152,364,117,,,,
43986,APAC,2020,9,16,148,514,133,,,,
43986,APAC,2020,10,16,145,511,80,,,,
43986,APAC,2020,11,20,172,596,96,,,,
43986,APAC,2020,12,14,113,381,74,,,,
44094,AMER,2020,5,8,15,\N,\N,,,,
44094,AMER,2020,6,18,224,396,103,,,,
44094,AMER,2020,7,16,176,536,134,,,,
44094,AMER,2020,8,17,244,544,131,,,,
44094,AMER,2020,9,18,224,471,94,,,,
44094,AMER,2020,10,16,169,391,71,,,,
44094,AMER,2020,11,15,171,429,105,,,,
44094,AMER,2020,12,14,172,534,117,,,,
44240,APAC,2020,9,1,1,3,0,,,,
44240,APAC,2020,10,1,1,3,3,,,,
44240,APAC,2020,11,2,2,3,0,,,,
44240,APAC,2020,12,1,1,3,0,,,,
44243,APAC,2020,6,16,194,442,103,,,,
44243,APAC,2020,7,18,249,496,154,,,,
44243,APAC,2020,8,8,106,208,57,,,,
44243,APAC,2020,9,21,218,548,167,,,,
44243,APAC,2020,10,18,178,383,97,,,,
44243,APAC,2020,11,17,154,374,86,,,,
44243,APAC,2020,12,14,125,288,70,,,,
44388,LATAM,2020,6,17,130,314,30,,,,
44388,LATAM,2020,7,17,130,313,49,,,,
44388,LATAM,2020,8,11,95,193,41,,,,
44388,LATAM,2020,9,19,144,361,103,,,,
44388,LATAM,2020,10,19,123,414,67,,,,
44388,LATAM,2020,11,10,49,189,58,,,,
44388,LATAM,2020,12,13,66,233,46,,,,
44454,LATAM,2020,6,16,136,375,83,,,,
44454,LATAM,2020,7,15,129,245,44,,,,
44454,LATAM,2020,8,16,121,315,82,,,,
44454,LATAM,2020,9,15,121,325,73,,,,
44454,LATAM,2020,10,20,149,471,82,,,,
44454,LATAM,2020,11,18,149,587,127,,,,
44454,LATAM,2020,12,11,83,276,56,,,,
44480,LATAM,2020,7,1,1,1,0,,,,
44613,APAC,2020,5,4,7,\N,\N,,,,
44613,APAC,2020,6,17,138,309,68,,,,
44613,APAC,2020,7,17,139,270,51,,,,
44613,APAC,2020,8,1,7,16,5,,,,
44613,APAC,2020,9,18,157,450,92,,,,
44613,APAC,2020,10,13,107,342,62,,,,
44613,APAC,2020,11,12,99,301,84,,,,
44613,APAC,2020,12,8,65,244,56,,,,
44643,AMER,2020,7,1,1,3,0,,,,
44735,AMER,2020,6,17,244,844,207,,,,
44735,AMER,2020,7,17,152,905,209,,,,
44735,AMER,2020,8,15,201,483,227,,,,
44735,AMER,2020,9,21,363,530,228,,,,
44735,AMER,2020,10,21,237,455,162,,,,
44735,AMER,2020,11,17,217,691,209,,,,
44735,AMER,2020,12,6,76,253,71,,,,
44784,LATAM,2020,5,6,14,\N,\N,,,,
44784,LATAM,2020,6,17,149,575,124,,,,
44784,LATAM,2020,7,18,126,488,124,,,,
44784,LATAM,2020,8,16,106,410,100,,,,
44784,LATAM,2020,9,18,113,480,107,,,,
44784,LATAM,2020,10,13,72,313,70,,,,
44784,LATAM,2020,11,11,59,272,86,,,,
44784,LATAM,2020,12,9,50,201,52,,,,
44994,APAC,2020,5,2,7,\N,\N,,,,
44994,APAC,2020,6,16,128,179,110,,,,
44994,APAC,2020,7,17,106,170,80,,,,
44994,APAC,2020,8,6,11,24,10,,,,
44994,APAC,2020,9,19,81,133,72,,,,
44994,APAC,2020,10,18,96,140,51,,,,
44994,APAC,2020,11,21,160,192,78,,,,
44994,APAC,2020,12,8,39,50,15,,,,
45076,AMER,2020,5,1,2,\N,\N,,,,
45076,AMER,2020,6,18,271,618,225,,,,
45076,AMER,2020,7,18,198,637,229,,,,
45076,AMER,2020,8,17,189,572,162,,,,
45076,AMER,2020,9,20,269,599,176,,,,
45076,AMER,2020,10,19,224,541,146,,,,
45076,AMER,2020,11,15,172,533,176,,,,
45076,AMER,2020,12,11,135,453,159,,,,
45139,APAC,2020,5,1,1,\N,\N,,,,
45139,APAC,2020,6,15,135,173,52,,,,
45139,APAC,2020,7,8,70,98,28,,,,
45139,APAC,2020,8,17,155,271,68,,,,
45139,APAC,2020,9,18,131,307,71,,,,
45139,APAC,2020,10,15,140,324,59,,,,
45139,APAC,2020,11,11,101,189,39,,,,
45139,APAC,2020,12,7,43,124,29,,,,
45157,APAC,2020,5,2,2,\N,\N,,,,
45157,APAC,2020,6,13,80,180,28,,,,
45157,APAC,2020,7,16,149,321,91,,,,
45157,APAC,2020,8,13,133,303,69,,,,
45157,APAC,2020,9,13,119,308,97,,,,
45157,APAC,2020,10,12,114,299,67,,,,
45157,APAC,2020,11,8,80,167,32,,,,
45157,APAC,2020,12,11,101,200,38,,,,
45416,EMEA,2020,5,2,2,\N,\N,,,,
45416,EMEA,2020,6,14,122,195,70,,,,
45416,EMEA,2020,7,15,87,262,74,,,,
45416,EMEA,2020,8,14,121,339,99,,,,
